stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
538,30053,Dighi Gaon,,18.60969,73.87317,,,,,,
33308,152869,Morwadi,,18.63059,73.80299,,,,,,
33309,152396,Lavlegaon,,18.52739,73.70339,,,,,,
33310,154127,Shewalwadi Rehe,,18.55736,73.66811,,,,,,
33312,151964,Kamgarnagar,,18.62908,73.81219,,,,,,
33314,153413,Police Vasahat Gokhalenager,,18.52352,73.82527,,,,,,
33315,154252,Shivtharwadi,,18.34374,73.77661,,,,,,
33316,154841,Vikasnagar,,18.67215,73.7323,,,,,,
33317,153402,PMT Chowk Bhosari,,18.62048,73.85056,,,,,,
33318,151728,Jagtap Dairy,,18.5933,73.78421,,,,,,
33319,150966,Dhamalevasti Mundhwa,,18.53154,73.93233,,,,,,
552,30067,Navin S T Stand,,18.67236,73.89239,,,,,,
33322,154245,Shivshankar Super Market,,18.44071,73.86518,,,,,,
33323,153369,Pimplesaudagar Chowk,,18.6007,73.80308,,,,,,
33324,151135,Fujitsu Company,,18.70471,73.79126,,,,,,
556,30071,Vitthal Baba Darga,,18.68091,73.90036,,,,,,
33325,153522,Protacto Company,,18.77601,73.87013,,,,,,
33326,154230,Shivnagar,,18.54016,73.78007,,,,,,
33327,152047,Kate Patil Chowk,,18.59942,73.80729,,,,,,
33330,150688,Chaudharibaug,,18.47147,74.07256,,,,,,
33331,151111,Fadtarevasti,,18.6503,74.0571,,,,,,
563,30078,Gavhanevasti,,18.70925,73.93071,,,,,,
33334,153394,Pisoligaon,,18.44942,73.90807,,,,,,
33335,151713,Jadhavwadi Phata Chikhali,,18.68032,73.83254,,,,,,
33337,153431,Poultry Farm Anisha,,18.40473,73.68243,,,,,,
33339,153668,Rajwade Bungalow,,18.50749,73.77301,,,,,,
33340,154680,Udaybaug,,18.51093,73.907,,,,,,
33341,151158,Gaikwadvasti Nandegaon,,18.54635,73.71354,,,,,,
33344,151011,Diamond Wach Company,,18.35038,73.80555,,,,,,
33345,152629,Mandvi Bk,,18.4088,73.70499,,,,,,
33346,152653,Mantarwadi,,18.46551,73.96242,,,,,,
33347,151516,Hagawanevasti,,18.43884,73.79303,,,,,,
33348,153990,Sasanenagar,,18.49262,73.93218,,,,,,
580,30095,Ganeshnagar,,18.59368,73.86413,,,,,,
581,30096,Jeevannagar Hospital,,18.59115,73.86327,,,,,,
33350,153712,Ramtekdi,,18.50624,73.91295,,,,,,
33353,151249,Ganganagar Pradhikaran,,18.64735,73.77661,,,,,,
586,30101,Sangamwadi phata,,18.53653,73.86231,,,,,,
33354,154939,Wadia Bungalow,,18.54942,73.89299,,,,,,
587,30102,Kendriya Vidyalaya,,18.54537,73.87619,,,,,,
33355,153313,Pawarvasti Chikhali Road,,18.66327,73.81416,,,,,,
33358,152660,Mariaai Mandir,,18.50021,73.75343,,,,,,
33359,153136,Optonica Company,,18.61724,73.84378,,,,,,
33360,154629,Thubevasti,,18.57289,74.0222,,,,,,
33361,154471,Suskhind Phata Sus Road,,18.54701,73.7729,,,,,,
33364,153624,Railway Gate Number 1,,18.49453,74.12856,,,,,,
33365,150310,Bahiratwadi,,18.45772,73.96357,,,,,,
598,30113,Tingre Nagar Grampanchayat,,18.57699,73.89059,,,,,,
599,30114,Vidyanagar,,18.57971,73.8904,,,,,,
600,30115,Yerwada Gaon,,18.54551,73.8866,,,,,,
33368,152507,Mahadev Mandir Pimple Saudagar,,18.60177,73.79937,,,,,,
33369,154422,ST Stand Indori,,18.73529,73.70886,,,,,,
602,30117,Netaji High School,,18.55184,73.88939,,,,,,
603,30118,Bidi Kamgar Vasahat,,18.55323,73.88273,,,,,,
33372,152794,Mile Dagad Kramank 19 Diveghat,,18.42427,73.9825,,,,,,
33373,154989,Warje Malwadi,,18.4756,73.7956,,,,,,
33374,152722,Mayurnagari,,18.58672,73.81289,,,,,,
33375,154228,Shivnagar,,18.53888,73.78475,,,,,,
608,30123,Durvankur Lawns,,18.62593,73.8622,,,,,,
33376,150715,Chimbli Phata,,18.69599,73.84758,,,,,,
33378,153620,Railway Crossing Mhatobachi Alandi,,18.46384,74.07123,,,,,,
33379,152314,Kumbharvasti Pashan,,18.54092,73.77903,,,,,,
611,30126,Bhosari,,18.62462,73.85127,,,,,,
612,30127,Magazine,,18.63253,73.87343,,,,,,
33381,150924,Deep Bungalow,,18.52987,73.8355,,,,,,
617,30132,Mira Society,,18.50201,73.87233,,,,,,
33385,150505,Bhaurao Patil Chowk,,18.56606,73.83142,,,,,,
33386,150182,Anandnagar Sinhagad Road,,18.47866,73.82439,,,,,,
33387,153323,PC Pole Company,,18.63867,74.05473,,,,,,
620,30135,Bombay Garage,,18.51272,73.87997,,,,,,
33390,151398,Gokul Hotel,,18.62467,73.80339,,,,,,
33391,152697,Matalwadi Khanapur,,18.40344,73.74274,,,,,,
624,30139,Tapkir nagar,,18.65985,73.89566,,,,,,
33393,153664,Rajiv Gandhinagar,,18.46005,73.86916,,,,,,
33394,150254,Ashoknagar Rangehills,,18.54186,73.83743,,,,,,
627,30142,Dabhade Vasti,,18.65728,73.89906,,,,,,
33396,152950,Naigaon Phata,,18.48836,74.07037,,,,,,
33397,153417,Pooja Hospital,,18.59001,73.81955,,,,,,
630,40044,R&D colony,,18.57709,73.87661,,,,,,
33398,153206,Panyachi Taki Kendur,,18.72723,74.05634,,,,,,
33400,151672,Indrayani Vihar,,18.59521,73.93439,,,,,,
633,40047,Mhaskewasti,,18.58713,73.87524,,,,,,
634,40048,Parade ground,,18.59097,73.87444,,,,,,
33402,154685,Undrigaon,,18.45071,73.91587,,,,,,
635,40049,Ganesh Nagar Corner,,18.59726,73.87337,,,,,,
33403,153047,NCL Hostel,,18.54082,73.82123,,,,,,
33405,150115,Alhatvasti,,18.67621,73.85441,,,,,,
33406,153432,Poultry Farm Darshan,,18.64019,73.65899,,,,,,
639,40053,Parande Nagar,,18.61792,73.87416,,,,,,
33408,150690,Chaudhari Dhaba,,18.67338,73.84885,,,,,,
33409,153912,Sanakta Company,,18.51771,73.6487,,,,,,
33410,153702,Ramnagar Rahatni,,18.60327,73.79244,,,,,,
33411,154173,Shitaladevi Chowk Pimplegurav,,18.58085,73.83,,,,,,
33413,150424,Bhagwat Mangal Karyalay,,18.62995,73.67474,,,,,,
33415,150765,Chudaman Talim,,18.5083,73.87489,,,,,,
33416,152293,KSB Chowk,,18.65131,73.80961,,,,,,
33417,151226,Ganeshnagari,,18.53009,73.94369,,,,,,
33420,151392,Gokhalenagar Vasahat,,18.52489,73.8269,,,,,,
33421,150970,Dhangar Baba,,18.47132,73.79034,,,,,,
33422,152740,Mental Corner,,18.56477,73.87699,,,,,,
33424,151970,Kanifnath Society,,18.49536,73.93279,,,,,,
658,40072,Thakur Vasti,,18.68558,73.90532,,,,,,
33428,151070,Durvankur Mangal Karyalay,,18.62598,73.86239,,,,,,
33429,150529,Bhondvevasti Ravet,,18.65353,73.73761,,,,,,
661,40075,Shivam Industries,,18.69855,73.92,,,,,,
33430,152218,Kondhur Phata,,18.43812,73.63797,,,,,,
33431,150749,Chintamaninagar Sasanenagar,,18.48725,73.93184,,,,,,
663,40077,Gavhanevasti,,18.71108,73.93208,,,,,,
33432,152556,Mahindra Company,,18.62843,73.80739,,,,,,
666,40080,Vadgaon Ghenand Shala,,18.71935,73.94111,,,,,,
33435,154824,Venutai Chavan College,,18.46928,73.83348,,,,,,
667,40081,Khandoba Mandir,,18.72224,73.9432,,,,,,
33436,152081,Kedarinagar Chowk,,18.48672,73.90017,,,,,,
669,40083,Shelgaon,,18.73177,73.94638,,,,,,
33438,153437,Poultry Farm Desai,,18.57374,73.78083,,,,,,
33439,151077,Eagle Company,,18.73227,73.67065,,,,,,
17055,121615,Upper Depot,,18.46062,73.8692,,,,,,
33440,154932,Wadebolhai,,18.58677,74.07852,,,,,,
33443,152238,Kondhwa Police Station,,18.46285,73.88977,,,,,,
33444,151228,Ganeshnagar Navlakh Umbre Road,,18.7421,73.65807,,,,,,
33445,151048,DP Road Corner,,18.56051,73.80669,,,,,,
33446,150739,Chinchwad Station,,18.63845,73.79456,,,,,,
678,40092,Subhash Vidyalaya,,18.72551,73.99872,,,,,,
33447,150290,A Ward Office,,18.65577,73.77219,,,,,,
679,40093,Bahulgaon,,18.72207,73.99947,,,,,,
680,40094,Ganeshnagar,,18.59378,73.86423,,,,,,
33448,150300,Badadevasti,,18.48829,74.08424,,,,,,
33449,150485,Bharati Vidyapeeth,,18.45734,73.85208,,,,,,
33450,151369,Godown Gultekdi,,18.48769,73.87061,,,,,,
684,40098,Jeevannagar Hospital,,18.59116,73.86326,,,,,,
33453,151837,Judson Highschool,,18.68503,73.72589,,,,,,
686,40100,Sangamwadi phata,,18.5375,73.86337,,,,,,
687,40101,Kendriya Vidyalaya,,18.54526,73.87648,,,,,,
33457,151188,Gandhi Bhavan Phata,,18.49481,73.81333,,,,,,
33459,154256,Shivtirthnagar Corner,,18.5086,73.80912,,,,,,
33460,154156,Shindevasti Susgaon,,18.553,73.72883,,,,,,
33463,152733,Mehandale Garage,,18.50492,73.83158,,,,,,
696,40110,Sasoon Hospital,,18.52506,73.87144,,,,,,
33464,153187,Pandavnagar Senapati Bapat Road,,18.5272,73.83463,,,,,,
33465,150504,Bhau Patil Chowk,,18.56622,73.83128,,,,,,
33466,154387,Splender Country Club Gate Kramank,,18.40074,73.69114,,,,,,
33467,151607,Hud Company,,18.68538,73.84676,,,,,,
699,40113,Tingre Nagar Grampanchayat shala,,18.57683,73.89073,,,,,,
33469,154238,Shivraj nagar,,18.59942,73.78039,,,,,,
33470,152096,Kendriya Vidyalay Dehu Road,,18.67682,73.75249,,,,,,
703,40117,Vishrantwadi,,18.57266,73.87922,,,,,,
33471,152123,Khadakwasla Dharan,,18.43879,73.77319,,,,,,
33472,152327,Kunjirmala,,18.50343,74.04477,,,,,,
33474,154756,Vaiduwadi,,18.50373,73.92203,,,,,,
706,40120,Bidi Kamgar Vasahat,,18.55337,73.88257,,,,,,
707,40121,Netaji High School,,18.55189,73.88958,,,,,,
33475,152639,Manikchand Dhariwal Sinhagad College,,18.49013,73.79125,,,,,,
33476,152904,Mukainagar,,18.44421,73.78329,,,,,,
709,40123,Yerwada Gaon,,18.54523,73.88682,,,,,,
33477,153699,Ramnagar Pimplegurav,,18.58887,73.8128,,,,,,
33478,153797,Ruby Hall,,18.53315,73.87808,,,,,,
33479,154902,Vithai Warehouse,,18.56242,73.98759,,,,,,
712,40126,Bhosari,,18.62305,73.85115,,,,,,
33480,152373,Lakshminagar Handewadi Road,,18.45514,73.93204,,,,,,
33481,152474,Maan,,18.5766,73.71173,,,,,,
33482,152294,Ksb Chowk,,18.64961,73.80923,,,,,,
715,40129,Durvankur Lawns,,18.62588,73.86234,,,,,,
33483,153815,Sadgurunagar,,18.63364,73.84972,,,,,,
717,40131,Magazine,,18.6323,73.87336,,,,,,
33485,154739,Vadgaonmawal Phata,,18.72837,73.65464,,,,,,
33486,153427,Potoba Mandir,,18.74072,73.63747,,,,,,
33487,153544,Punawale Phata,,18.6391,73.75016,,,,,,
720,40134,Bombay Garage,,18.51309,73.88003,,,,,,
33488,150957,Devachi Uruli  Phata,,18.45992,73.96509,,,,,,
33489,150410,Bedekar Ganpati Mandir,,18.51146,73.81741,,,,,,
33490,150708,Chhajed Petrol Pump,,18.57307,73.83465,,,,,,
723,40137,Mira Society,,18.50164,73.87061,,,,,,
33491,152121,Khadakwadi Phata,,18.418,73.71668,,,,,,
33492,150653,Chaitanya Vidyalay,,18.46864,73.88904,,,,,,
33493,152014,Kasar Amboli,,18.51362,73.66394,,,,,,
33494,151697,Insurance Company,,18.56618,73.77115,,,,,,
33496,153063,Nehrunagar Corner,,18.62938,73.81944,,,,,,
729,40143,Charoli Gaon,,18.65403,73.90919,,,,,,
33497,153718,Ramyanagari,,18.46722,73.93368,,,,,,
33498,154816,Vataremala,,18.52442,73.90634,,,,,,
730,40144,Dabhade Vasti,,18.65724,73.89859,,,,,,
33501,151937,Kalubai Mandir Warve,,18.29134,73.87267,,,,,,
733,40147,Tapkir nagar,,18.65975,73.89546,,,,,,
33502,154481,Sutarwadi Pashan,,18.53899,73.78092,,,,,,
734,30144,Kothrud Terminal,,18.5068,73.79554,,,,,,
33503,154533,Talegaon Khind,,18.7139,73.67666,,,,,,
33504,152230,Kondhwa Hospital,,18.439,73.89549,,,,,,
736,30146,Bharati Nagar,,18.50801,73.79706,,,,,,
33506,154510,Symbiosis College,,18.52238,73.82926,,,,,,
33507,154154,Shindevasti Mundhwa,,18.53107,73.94034,,,,,,
33508,153295,Paud Phata,,18.5062,73.82605,,,,,,
33509,152555,Mahila Mandal,,18.49871,73.8502,,,,,,
33510,152850,Mohol Vidyalay,,18.59887,73.60262,,,,,,
33512,153135,Optonica Company,,18.61561,73.84642,,,,,,
33513,152304,Kudje Shala,,18.42776,73.7407,,,,,,
33514,151849,Jyotibanagar,,18.68262,73.78832,,,,,,
33515,150089,Akurdi Chowk,,18.65072,73.78505,,,,,,
33516,150102,Alandi Phata,,18.73154,73.85615,,,,,,
33517,154324,Sinhgad Hotel,,18.40627,73.76819,,,,,,
33518,154435,Subhanshah Darga,,18.5128,73.85962,,,,,,
33519,153687,Ramanbaug Shala,,18.51674,73.84997,,,,,,
33520,154472,Suskhind Phata Sus Road,,18.5475,73.77355,,,,,,
33521,150643,Central Restaurant,,18.68749,73.71991,,,,,,
33522,154750,Vadkinala,,18.43142,73.97983,,,,,,
33523,151928,Kalpataru Society Pimplegurav,,18.60211,73.81723,,,,,,
33526,150956,Devachi Uruli  Phata,,18.45958,73.96529,,,,,,
33527,150037,Abhuyuday Bank,,18.5647,73.78336,,,,,,
33529,150092,Akurdi Chowk,,18.65189,73.78371,,,,,,
33531,150263,Aswee Trading Company,,18.43468,73.86838,,,,,,
33534,150672,Chandkhed,,18.6478,73.65059,,,,,,
33535,150831,Dairy Farm,,18.62062,73.76076,,,,,,
33536,151972,Kannda Lasun Sanshodhan Kendra,,18.8461,73.88292,,,,,,
33537,153036,Navsahayadri,,18.49578,73.82812,,,,,,
33539,153885,Sakalnagar,,18.5465,73.81914,,,,,,
772,40165,Bharati Nagar,,18.50775,73.79696,,,,,,
33541,154115,Shell Petrol Pump,,18.50102,73.72663,,,,,,
33542,154663,Triveninagar,,18.67168,73.78657,,,,,,
33543,151863,Kacharevasti,,18.53349,73.92066,,,,,,
33545,154001,Saswad Road Corner,,18.46521,73.9622,,,,,,
33546,150902,Daulatnagar Mumbai Pune Bypass,,18.47429,73.80976,,,,,,
33547,152951,Naigaon Phata,,18.48849,74.07043,,,,,,
33548,153381,Pimprigaon,,18.61196,73.80446,,,,,,
33549,153613,Raikar vasti,,18.45343,73.81151,,,,,,
33550,153887,Sakal Office Vadaki,,18.42475,73.98238,,,,,,
33551,154557,Tapkir Bungalow,,18.65984,73.89522,,,,,,
33553,151948,Kalyani Forge Mudhwa,,18.52889,73.90913,,,,,,
33554,151248,Ganganagar Pradhikaran,,18.64725,73.77652,,,,,,
33555,151344,Ghorpadi Shala,,18.52817,73.9003,,,,,,
33556,152953,Nakhatevasti,,18.60491,73.78659,,,,,,
33558,150203,Annasaheb Magar Vidyalay,,18.52564,73.99031,,,,,,
33559,150691,Chaudhari Dhaba,,18.67439,73.84895,,,,,,
33560,151449,Grand Hotel,,18.36419,73.85373,,,,,,
33561,153339,Peth,,18.34733,73.75752,,,,,,
33562,151994,Karnatak Highschool,,18.50167,73.82711,,,,,,
33563,152297,Kudalwadi,,18.67268,73.8159,,,,,,
33564,154600,Telco Hostel,,18.64416,73.81887,,,,,,
33565,153215,Panyachi Taki Undri,,18.44973,73.91071,,,,,,
798,30198,Mukai chowk,,18.66023,73.73154,,,,,,
799,40198,Mukai Chowk,,18.66018,73.73141,,,,,,
33568,153686,Rama Krushi Rasayan Karkhana,,18.48894,74.03101,,,,,,
33570,154561,Tapkirnagar Kalewadi,,18.61246,73.78432,,,,,,
804,30196,Ravet Chowk,,18.64436,73.74446,,,,,,
33572,151967,Kanda Engineering Company,,18.52407,73.67018,,,,,,
33573,152859,Mordari Phata,,18.3441,73.77134,,,,,,
806,40196,Ravet Chowk,,18.64474,73.74415,,,,,,
33574,150588,Bombay Garage,,18.51311,73.87987,,,,,,
33575,152605,Ma Na Pa  Nava pul,,18.52405,73.85399,,,,,,
33578,155015,Yamunanagar Corner,,18.66415,73.78656,,,,,,
811,30194,Punawale Corner,,18.63764,73.75037,,,,,,
812,30182,Aundh Hospital,,18.57687,73.80303,,,,,,
33581,150951,Deshpande Farm,,18.52777,73.57468,,,,,,
813,40194,Punawale Corner,,18.63837,73.75035,,,,,,
814,40182,Aundh Hospital,,18.57688,73.80327,,,,,,
33582,151471,Gulabnagar,,18.46549,73.85484,,,,,,
33583,154157,Shindevasti Susgaon,,18.55341,73.72667,,,,,,
33585,151606,HRA Reliance,,18.52816,73.77749,,,,,,
33586,152148,Khadki Station,,18.56174,73.84053,,,,,,
33587,153447,Poultry Farm Sangrun,,18.40444,73.68222,,,,,,
821,30191,Dairy Farm,,18.62131,73.76033,,,,,,
33589,151345,Ghotawadegaon,,18.54897,73.66223,,,,,,
823,40191,Dairy Farm,,18.62139,73.76036,,,,,,
33591,154918,Vitthalwadi Jakat Naka,,18.49059,73.83261,,,,,,
33592,152798,Mile Dagad Kramank 21 Pirangutghat,,18.50444,73.70734,,,,,,
825,30190,Dange Chowk,,18.61453,73.76604,,,,,,
33594,152534,Mahatma gandhi School,,18.3967,73.7282,,,,,,
33595,150838,Dalvivasti,,18.25891,73.88556,,,,,,
828,40185,Jagtap Dairy,,18.59351,73.78442,,,,,,
33596,152337,Kuruli Phata,,18.71534,73.84835,,,,,,
829,40189,Laxman Nagar,,18.61149,73.76853,,,,,,
33597,152926,Mundhwagaon Corner,,18.53363,73.93013,,,,,,
830,30186,Shivraj Nagar,,18.59951,73.78046,,,,,,
33598,154345,Somatne Phata,,18.70356,73.68708,,,,,,
831,30188,16 Number,,18.60767,73.77203,,,,,,
33599,152397,Lavlegaon,,18.5274,73.70336,,,,,,
832,40186,Shivrajnagar,,18.59962,73.78053,,,,,,
833,40188,16 Number,,18.60773,73.77195,,,,,,
835,40187,Kalewadi Phata,,18.60445,73.7759,,,,,,
33604,150737,Chinchwad Station,,18.64,73.79423,,,,,,
33606,153507,Prayagdham Ashram,,18.50374,74.11767,,,,,,
33607,153690,Rambaug,,18.49652,73.97011,,,,,,
840,30195,Ravet Pumping Station,,18.64325,73.74976,,,,,,
33608,152344,Kusgaon Jilha Parishad Shala,,18.33355,73.82362,,,,,,
842,30197,Bhondve Vasti,,18.65288,73.73787,,,,,,
33610,155033,Yelwadi,,18.73376,73.75742,,,,,,
843,40197,Bhondve Vasti,,18.65349,73.73748,,,,,,
33611,151055,DSK Vishwa,,18.44308,73.79882,,,,,,
844,30172,Range Hills Corner,,18.53749,73.83504,,,,,,
33614,151954,Kalyaninagar Pul,,18.53905,73.90382,,,,,,
33615,152055,Kateshwarwadi Phata,,18.73582,73.705,,,,,,
33618,152732,Mehandale Garage,,18.5046,73.83135,,,,,,
851,30185,Jagtap Dairy,,18.59333,73.78437,,,,,,
33619,152071,Kawadenagar,,18.5174,73.90677,,,,,,
852,30187,Kalewadi Phata,,18.60435,73.77617,,,,,,
33620,153021,Navin Highway,,18.48071,73.80368,,,,,,
33621,153724,Rangehills Corner,,18.53876,73.83354,,,,,,
853,30193,Tathawade,,18.62915,73.7538,,,,,,
854,30184,Wakad Phata,,18.58773,73.78941,,,,,,
33622,150802,Cores Company,,18.75904,73.82135,,,,,,
33625,155051,Yerwada Post Office,,18.55825,73.89132,,,,,,
859,40168,Simla Office/Shivaji Nagar,,18.53078,73.84798,,,,,,
33627,154892,Vitbhatti Shivtarwadi,,18.34491,73.76909,,,,,,
860,40201,Engineering College,,18.52958,73.8586,,,,,,
33628,151965,Kanbe Phata,,18.70045,73.78829,,,,,,
861,40193,Tathawade,,18.62927,73.75391,,,,,,
33629,150699,Chaufula,,18.49791,74.0737,,,,,,
862,40190,Dange Chowk,,18.61466,73.76597,,,,,,
863,40184,Wakad Phata,,18.58784,73.78935,,,,,,
33633,151856,Kachara Depot Devachi Urali,,18.46648,73.95644,,,,,,
33634,151945,Kalyani Forge,,18.71693,73.84924,,,,,,
33635,150938,Dehu Phata,,18.67131,73.89177,,,,,,
33637,152152,Khanapur,,18.39931,73.73284,,,,,,
871,30189,Laxman Nagar,,18.61129,73.76856,,,,,,
33639,153555,Pune Vidhyapeeth Gate,,18.53876,73.83355,,,,,,
33641,151161,Gaikwadvasti Nasik Road,,18.70806,73.84844,,,,,,
33642,150635,Canal,,18.49742,73.93324,,,,,,
33643,150536,Bhosalevasti Uruli Kanchan,,18.48768,74.11617,,,,,,
33644,150140,Ambedkar Vasahat,,18.66643,73.77504,,,,,,
880,40192,Pawar Vasti,,18.62498,73.75747,,,,,,
33648,150732,Chinchwad Station,,18.63983,73.79398,,,,,,
33651,151191,Gandhinagar,,18.62918,73.80819,,,,,,
33654,153499,Pratiknagar,,18.5083,73.81044,,,,,,
33655,152554,Mahila Mandal,,18.49841,73.85005,,,,,,
33656,154133,Shikshaknagar,,18.50974,73.80345,,,,,,
33657,154492,Suyash Mangal Karyalay,,18.67321,73.90962,,,,,,
33658,153312,Pawarvasti Chikhali,,18.66587,73.81469,,,,,,
33659,152457,Loyala Highschool,,18.5415,73.82367,,,,,,
33661,150978,Dhanoragao,,18.66751,73.92538,,,,,,
894,30192,Pawar vasti,,18.62486,73.75737,,,,,,
33663,151502,Hadapsar Gadital,,18.50049,73.93852,,,,,,
33664,153086,Nhavi Sandas,,18.60559,74.15563,,,,,,
33666,154061,Shane Paradise socity,,18.51222,73.81708,,,,,,
33667,154288,Shubham Mangal Karyalay,,18.59593,73.9314,,,,,,
33668,152488,Magar College,,18.50338,73.95401,,,,,,
33671,153803,Rupeenagar,,18.67745,73.78242,,,,,,
33672,154275,Shreekrushna Mandir,,18.58801,73.81653,,,,,,
33674,151139,Fursungi,,18.47369,73.97508,,,,,,
33675,150168,Amrai,,18.42112,73.73003,,,,,,
33676,150426,Bhagwatvasti,,18.50697,73.76856,,,,,,
33677,152280,Krushna Mandir Suncity,,18.4749,73.81511,,,,,,
33679,153434,Poultry Farm Deccan,,18.73548,73.64508,,,,,,
33680,153696,Ramnagar Bopkhel,,18.58753,73.85876,,,,,,
33682,153052,NDA Hospital,,18.45774,73.75561,,,,,,
33684,152210,Kolhewadi,,18.44472,73.78528,,,,,,
33686,150162,Ammunition Factory Road,,18.56482,73.85051,,,,,,
33689,150863,Dattakrupa Mangal Karyalay,,18.54406,73.67467,,,,,,
33691,152655,Marado Company,,18.53859,73.80761,,,,,,
33692,151121,Fatimanagar,,18.50624,73.901,,,,,,
33694,151836,Judson Highschool,,18.685,73.72588,,,,,,
33696,151757,Jakat Naka Mohammadwadi,,18.49836,73.93336,,,,,,
33697,154874,Vishwakarma,,18.54328,73.7868,,,,,,
930,30181,Sangvi Phata,,18.57265,73.80717,,,,,,
33698,153449,Poultry Farm Saurabh,,18.41319,73.67311,,,,,,
931,40181,Sangvi Phata,,18.5725,73.8074,,,,,,
33699,150432,Bhairavnath Mandir Chande,,18.55644,73.70861,,,,,,
33700,153691,Ramdas Maral,,18.45735,73.89082,,,,,,
933,30183,Rakshak Chowk,,18.58116,73.79858,,,,,,
934,40183,Rakshak Chowk,,18.58108,73.79885,,,,,,
33702,154514,Tadiwala Road,,18.53025,73.87487,,,,,,
33703,152470,M 23,,18.55796,73.8956,,,,,,
33704,151116,Farshi Karkhana,,18.53119,73.91433,,,,,,
33705,151838,Juna Motor Stand,,18.50919,73.87264,,,,,,
33706,153324,PC Pole Company,,18.63878,74.05447,,,,,,
33707,150355,Balewadigaon,,18.57624,73.77983,,,,,,
33708,152423,Limb Center,,18.504,73.88766,,,,,,
33709,153079,Netajinagar,,18.48808,73.89281,,,,,,
33710,154052,Shahu Colony,,18.4871,73.81879,,,,,,
33711,153384,Pimpri Sandas,,18.60893,74.13185,,,,,,
33715,152544,Mahaveer Company,,18.26969,73.88023,,,,,,
948,30214,Dnyaneshwar Society,,18.48457,73.84965,,,,,,
33719,153470,Power House Khadki,,18.56473,73.85073,,,,,,
33720,153947,Sangvi Phata,,18.57315,73.80692,,,,,,
33722,151020,Dislevasti,,18.60428,73.72888,,,,,,
33724,151912,Kalewadi Pump,,18.66789,73.8902,,,,,,
33726,154930,Vykentesh Colony,,18.48741,73.82416,,,,,,
33727,153068,Nehrunagar Corner,,18.6303,73.81979,,,,,,
33729,153455,Poultry Farm Trimurti,,18.40939,73.67621,,,,,,
33730,153412,Police Vasahat Gokhalenager,,18.52348,73.82519,,,,,,
33731,151372,Godown Katraj Kondhwa Road,,18.45374,73.88757,,,,,,
33732,152627,Mandharevasti,,18.39915,73.76848,,,,,,
33733,153268,Pashan Tale,,18.5364,73.78098,,,,,,
33734,153456,Poultry Farm Venkteshwara,,18.40669,73.75635,,,,,,
966,40220,Laxmi Narayan,,18.49649,73.85823,,,,,,
33737,150651,Chaitanya Sabhagruh,,18.63451,73.77892,,,,,,
33738,151008,Diamond  Miter Company,,18.53388,73.92381,,,,,,
33739,152409,Laxminagar Corner,,18.49228,73.84987,,,,,,
33740,152452,Lonkarvasti,,18.44609,73.89319,,,,,,
33741,152460,Lucky Farm,,18.40337,73.69068,,,,,,
33743,153532,Pulachiwadi,,18.32395,73.85489,,,,,,
976,30222,Hirabaug,,18.50447,73.85479,,,,,,
33744,152917,Muncipal Dawakhana,,18.5294,73.83285,,,,,,
33745,154691,UP Hotel,,18.54676,73.87404,,,,,,
977,40222,Hirabaug,,18.50442,73.85478,,,,,,
33746,150431,Bhairavnath Mandir Chande,,18.55636,73.70865,,,,,,
33748,150709,Chikhali,,18.68356,73.81434,,,,,,
33749,151774,Janakbaba Darga,,18.56435,73.94287,,,,,,
33751,154743,Vadgaon Sheri Phata,,18.5589,73.91189,,,,,,
33752,150227,ARDE Colony,,18.53353,73.79376,,,,,,
33753,152430,Lodha Hospital,,18.48393,73.8009,,,,,,
33755,153266,Pashan Naka Bus Stand,,18.53804,73.79736,,,,,,
33756,150961,Devi Link,,18.62811,73.79662,,,,,,
33757,150988,Dhayareshwar Industries,,18.4538,73.82041,,,,,,
33759,153843,Sai Chowk Navisangvi,,18.57848,73.81587,,,,,,
33760,152637,Manikbaug,,18.47327,73.82169,,,,,,
33761,152892,Moze Vidyalay Alandi Road,,18.63791,73.87474,,,,,,
33762,151569,Hinjawadi Jakat Naka Mumbai Road,,18.59128,73.75759,,,,,,
33763,151894,Kalas,,18.5799,73.87621,,,,,,
33764,154250,Shivtejnagar Chowk,,18.6626,73.80805,,,,,,
33766,151698,Insurance Company,,18.56622,73.77116,,,,,,
33767,150215,Appughar Corner,,18.66151,73.76563,,,,,,
33769,152324,Kundan Hotel,,18.6256,73.80538,,,,,,
33770,151114,Farm House Mulkhed,,18.53849,73.68491,,,,,,
33771,154113,Shelkevasti,,18.65935,73.72792,,,,,,
33772,150767,Chutkevasti,,18.50115,73.74443,,,,,,
33775,153379,Pimpri Court,,18.63731,73.80471,,,,,,
33776,151984,Karan Greens,,18.49273,73.78873,,,,,,
33777,153966,Santoshi Mata Mandir Alandi,,18.67649,73.90242,,,,,,
